Event,Date,Weight Class,Fighter 1,Fighter 2,Winner,Method,Round,Time,Event URL,Fight URL,method,Is_Title_Fight,Is_Main_Event,Fighter1_Elo_Start,Fighter2_Elo_Start,Fighter1_Elo_End,Fighter2_Elo_End
UFC 10: The Tournament,1996-07-12,Open Weight,Mark Coleman,Gary Goodridge,Mark Coleman,SUBOther,1,7:00,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,http://ufcstats.com/fight-details/b71cb011942f3176,SUB,False,False,1044.1981836109167,984.8980903207839,1060.8035833611214,968.2926905705791
UFC 10: The Tournament,1996-07-12,Open Weight,Don Frye,Brian Johnston,Don Frye,KO/TKOElbows,1,4:37,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,http://ufcstats.com/fight-details/ced000124f98f276,KO,False,False,1043.050878158062,1000.0,1060.7225495329485,982.3283286251135
UFC 10: The Tournament,1996-07-12,Open Weight,Gary Goodridge,John Campetella,Gary Goodridge,KO/TKOPunches,1,1:28,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,http://ufcstats.com/fight-details/bde5589889ded1c9,KO,False,False,968.2926905705791,1000.0,991.1237720760207,977.1689184945584
UFC 10: The Tournament,1996-07-12,Open Weight,Brian Johnston,Scott Fiedler,Brian Johnston,KO/TKOPunches,1,2:25,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,http://ufcstats.com/fight-details/e4acc3bb3c3e27d1,KO,False,False,982.3283286251135,1000.0,1004.1664753346608,978.1618532904527
UFC 10: The Tournament,1996-07-12,Open Weight,Don Frye,Mark Hall,Don Frye,KO/TKOHeadbutt,1,10:21,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,http://ufcstats.com/fight-details/de2ced807ed3eb0b,KO,False,False,1060.7225495329485,1040.2347360800516,1079.9633126584151,1020.9939729545849
UFC 10: The Tournament,1996-07-12,Open Weight,Sam Adkins,Felix Lee Mitchell,Sam Adkins,U-DEC,2,3:00,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,http://ufcstats.com/fight-details/f59b1215176636f6,DEC,False,False,1003.7538259796081,979.4,1022.0646198759853,961.0892061036228
UFC 10: The Tournament,1996-07-12,Open Weight,Mark Coleman,Moti Horenstein,Mark Coleman,KO/TKOPunches,1,2:43,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,http://ufcstats.com/fight-details/ba65a2f56dc6a5ed,KO,False,False,1060.8035833611214,1000.0,1077.317024006907,983.4865593542143
UFC 10: The Tournament,1996-07-12,Open Weight,Geza Kalman,Dieusel Berto,Geza Kalman,KO/TKOPunches,1,5:57,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,http://ufcstats.com/fight-details/dc6a8ec4d6c477de,KO,False,False,980.8195912289367,1000.0,1002.7641272803954,978.0554639485413
UFC 11: The Proving Ground,1996-09-20,Open Weight,David Abbott,Sam Adkins,David Abbott,SUBForearm Choke,1,2:06,http://ufcstats.com/event-details/6ceff86fae4f6b3b,http://ufcstats.com/fight-details/398ff6015a5ba3b5,SUB,False,False,1021.8507500598483,1022.0646198759853,1042.478867695608,1001.4365022402256
UFC 11: The Proving Ground,1996-09-20,Open Weight,Scott Ferrozzo,Sam Fulton,Scott Ferrozzo,SUBInjury,1,1:45,http://ufcstats.com/event-details/6ceff86fae4f6b3b,http://ufcstats.com/fight-details/c413b0abc04358c3,SUB,False,False,977.955277245029,1000.0,1000.1020404697126,977.8532367753164
UFC 11: The Proving Ground,1996-09-20,Open Weight,Roberto Traven,Dave Berry,Roberto Traven,KO/TKOPunches,1,1:33,http://ufcstats.com/event-details/6ceff86fae4f6b3b,http://ufcstats.com/fight-details/3badedeb2c5533f4,KO,False,False,1000.0,1000.0,1020.6,979.4
UFC 11: The Proving Ground,1996-09-20,Open Weight,Mark Coleman,Julian Sanchez,Mark Coleman,SUBScarf Hold,1,0:45,http://ufcstats.com/event-details/6ceff86fae4f6b3b,http://ufcstats.com/fight-details/b03b58b04dafa93a,SUB,False,False,1077.317024006907,1000.0,1092.7849674921824,984.5320565147248
UFC 11: The Proving Ground,1996-09-20,Open Weight,Brian Johnston,Reza Nasri,Brian Johnston,KO/TKOPunches,1,0:28,http://ufcstats.com/event-details/6ceff86fae4f6b3b,http://ufcstats.com/fight-details/7149494344c04258,KO,False,False,1004.1664753346608,1000.0,1024.4770502440576,979.6894250906032
UFC 11: The Proving Ground,1996-09-20,Open Weight,Jerry Bohlander,Fabio Gurgel,Jerry Bohlander,U-DEC,1,15:00,http://ufcstats.com/event-details/6ceff86fae4f6b3b,http://ufcstats.com/fight-details/a5200c9bac3c420b,DEC,False,False,1001.4447227549709,1000.0,1021.3471711545606,980.0975516004104
UFC 11: The Proving Ground,1996-09-20,Open Weight,Mark Coleman,Brian Johnston,Mark Coleman,KO/TKOPunches,1,2:20,http://ufcstats.com/event-details/6ceff86fae4f6b3b,http://ufcstats.com/fight-details/b633d9d9626239ec,KO,False,False,1092.7849674921824,1024.4770502440576,1108.8339337287375,1008.4280840075027
UFC 11: The Proving Ground,1996-09-20,Open Weight,Scott Ferrozzo,David Abbott,Scott Ferrozzo,U-DEC,2,3:00,http://ufcstats.com/event-details/6ceff86fae4f6b3b,http://ufcstats.com/fight-details/9f6a7aee1fce539a,DEC,False,True,1000.1020404697126,1042.478867695608,1025.3348415543444,1017.2460666109762
UFC - Ultimate Ultimate '96,1996-12-07,Open Weight,Don Frye,Mark Hall,Don Frye,SUBAnkle Lock,1,0:20,http://ufcstats.com/event-details/9b5b5a75523728f3,http://ufcstats.com/fight-details/f716e27b04a6fbb5,SUB,False,False,1079.9633126584151,1020.9939729545849,1096.6523146693232,1004.3049709436768
UFC - Ultimate Ultimate '96,1996-12-07,Open Weight,Don Frye,David Abbott,Don Frye,SUBRear Naked Choke,1,1:22,http://ufcstats.com/event-details/9b5b5a75523728f3,http://ufcstats.com/fight-details/d595d2c36ddba8ee,SUB,True,True,1096.6523146693232,1017.2460666109762,1121.960068391527,991.9383128887723
UFC - Ultimate Ultimate '96,1996-12-07,Open Weight,David Abbott,Steve Nelmark,David Abbott,KO/TKOPunch,1,1:03,http://ufcstats.com/event-details/9b5b5a75523728f3,http://ufcstats.com/fight-details/c8ff8a72f3c5a825,KO,False,False,991.9383128887723,1020.6,1014.6310237595561,997.9072891292162
UFC - Ultimate Ultimate '96,1996-12-07,Open Weight,Ken Shamrock,Brian Johnston,Ken Shamrock,SUBForearm Choke,1,5:48,http://ufcstats.com/event-details/9b5b5a75523728f3,http://ufcstats.com/fight-details/fa48320affd3b2b4,SUB,False,False,1056.0156441275196,1008.4280840075027,1073.410650980672,991.0330771543504
UFC - Ultimate Ultimate '96,1996-12-07,Open Weight,Tai Bowden,Jack Nilson,Tai Bowden,KO/TKOHeadbutts,1,4:46,http://ufcstats.com/event-details/9b5b5a75523728f3,http://ufcstats.com/fight-details/2f449bd58b3d9a99,KO,False,False,979.4,1000.0,1001.4447227549709,977.955277245029
UFC - Ultimate Ultimate '96,1996-12-07,Open Weight,David Abbott,Cal Worsham,David Abbott,KO/TKOPunches,1,2:51,http://ufcstats.com/event-details/9b5b5a75523728f3,http://ufcstats.com/fight-details/f84070b049bc14e6,KO,False,False,1014.6310237595561,999.9557389621463,1034.1682334496452,980.4185292720571
UFC - Ultimate Ultimate '96,1996-12-07,Open Weight,Don Frye,Gary Goodridge,Don Frye,SUBOther,1,11:19,http://ufcstats.com/event-details/9b5b5a75523728f3,http://ufcstats.com/fight-details/9713ba5e92ee4f5d,SUB,False,False,1121.960068391527,991.1237720760207,1134.260397795137,978.8234426724109
UFC - Ultimate Ultimate '96,1996-12-07,Open Weight,Steve Nelmark,Marcus Bossett,Steve Nelmark,SUBShoulder Choke,1,1:37,http://ufcstats.com/event-details/9b5b5a75523728f3,http://ufcstats.com/fight-details/d93c8c77e1091a16,SUB,False,False,997.9072891292162,1000.0271079098918,1018.6039993258338,979.3303977132742
UFC - Ultimate Ultimate '96,1996-12-07,Open Weight,Mark Hall,Felix Lee Mitchell,Mark Hall,KO/TKO,1,1:45,http://ufcstats.com/event-details/9b5b5a75523728f3,http://ufcstats.com/fight-details/a5c90086fb65f58e,KO,False,False,1004.3049709436768,961.0892061036228,1021.8489556877745,943.5452213595252
UFC - Ultimate Ultimate '96,1996-12-07,Open Weight,Kimo Leopoldo,Paul Varelans,Kimo Leopoldo,KO/TKOPunches,1,9:08,http://ufcstats.com/event-details/9b5b5a75523728f3,http://ufcstats.com/fight-details/14e48e29fefe1b3d,KO,False,False,959.2670134848861,1015.400153957107,983.8425038873289,990.8246635546642
UFC 12: Judgement Day,1997-02-07,Heavyweight,Vitor Belfort,Scott Ferrozzo,Vitor Belfort,KO/TKOPunches,1,0:43,http://ufcstats.com/event-details/96eff1a628adcc7f,http://ufcstats.com/fight-details/fa347a9ac9d0558c,KO,False,False,1000.0,1025.3348415543444,1022.3857553571684,1002.949086197176
UFC 12: Judgement Day,1997-02-07,Lightweight,Jerry Bohlander,Nick Sanzo,Jerry Bohlander,SUBNeck Crank,1,0:39,http://ufcstats.com/event-details/96eff1a628adcc7f,http://ufcstats.com/fight-details/2963e9a4b8c10bc9,SUB,False,False,1021.3471711545606,1000.0,1040.4766710763486,980.870500078212
UFC 12: Judgement Day,1997-02-07,Heavyweight,Vitor Belfort,Tra Telligman,Vitor Belfort,KO/TKOElbows,1,1:17,http://ufcstats.com/event-details/96eff1a628adcc7f,http://ufcstats.com/fight-details/b28809d58f8c18fd,KO,False,False,1022.3857553571684,1000.0,1041.4445648696321,980.9411904875362
UFC 12: Judgement Day,1997-02-07,Heavyweight,Mark Coleman,Dan Severn,Mark Coleman,SUBScarf Hold,1,2:57,http://ufcstats.com/event-details/96eff1a628adcc7f,http://ufcstats.com/fight-details/3e813ba25895913d,SUB,True,True,1108.8339337287375,1144.8006569699153,1147.0043884325883,1106.6302022660645
UFC 12: Judgement Day,1997-02-07,Lightweight,Yoshiki Takahashi,Wallid Ismail,Yoshiki Takahashi,U-DEC,2,3:00,http://ufcstats.com/event-details/96eff1a628adcc7f,http://ufcstats.com/fight-details/e45feb9866eb2da7,DEC,False,False,1000.0,1000.0,1020.0,980.0
UFC 12: Judgement Day,1997-02-07,Lightweight,Jerry Bohlander,Rainy Martinez,Jerry Bohlander,SUBRear Naked Choke,1,1:24,http://ufcstats.com/event-details/96eff1a628adcc7f,http://ufcstats.com/fight-details/18af785da73b5996,SUB,False,False,1040.4766710763486,1000.0,1058.3189871459963,982.1576839303523
UFC 12: Judgement Day,1997-02-07,Heavyweight,Justin Martin,Eric Martin,Justin Martin,SUBHeel Hook,1,0:14,http://ufcstats.com/event-details/96eff1a628adcc7f,http://ufcstats.com/fight-details/77bf1e37929b0d59,SUB,False,False,1000.0,1000.0,1020.6,979.4
UFC 12: Judgement Day,1997-02-07,Lightweight,Nick Sanzo,Jackie Lee,Nick Sanzo,KO/TKO,1,0:48,http://ufcstats.com/event-details/96eff1a628adcc7f,http://ufcstats.com/fight-details/565ecefd8a37ad7e,KO,False,False,980.870500078212,1000.0,1002.8114447578156,978.0590553203964
UFC 12: Judgement Day,1997-02-07,Heavyweight,Scott Ferrozzo,Jim Mullen,Scott Ferrozzo,KO/TKOKnees,1,8:02,http://ufcstats.com/event-details/96eff1a628adcc7f,http://ufcstats.com/fight-details/72e7d6d5328bc3d6,KO,False,False,1002.949086197176,1000.0,1023.3441166957076,979.6049695014684
UFC 13: The Ultimate Force,1997-05-30,Heavyweight,Vitor Belfort,David Abbott,Vitor Belfort,KO/TKOPunches,1,0:52,http://ufcstats.com/event-details/5bd533d50c8e7b8a,http://ufcstats.com/fight-details/0e16795e385e76a7,KO,False,True,1041.4445648696321,1034.1682334496452,1063.610504794476,1012.0022935248015
UFC 13: The Ultimate Force,1997-05-30,Heavyweight,Randy Couture,Steven Graham,Randy Couture,KO/TKOPunches,1,3:13,http://ufcstats.com/event-details/5bd533d50c8e7b8a,http://ufcstats.com/fight-details/4165dd0c39926e2f,KO,True,False,1000.0,1000.0,1033.99,966.01
UFC 13: The Ultimate Force,1997-05-30,Lightweight,Guy Mezger,Tito Ortiz,Guy Mezger,SUBGuillotine Choke,1,2:00,http://ufcstats.com/event-details/5bd533d50c8e7b8a,http://ufcstats.com/fight-details/86f566f142593667,SUB,True,False,1039.7804087710633,1000.0,1069.2965694037036,970.4838393673597
UFC 13: The Ultimate Force,1997-05-30,Heavyweight,Randy Couture,Tony Halme,Randy Couture,SUBRear Naked Choke,1,0:56,http://ufcstats.com/event-details/5bd533d50c8e7b8a,http://ufcstats.com/fight-details/75d16f9eae9c6ea6,SUB,False,False,1033.99,1000.0,1052.2651291544353,981.7248708455649
UFC 13: The Ultimate Force,1997-05-30,Heavyweight,Steven Graham,Dmitri Stepanov,Steven Graham,SUBKeylock,1,1:30,http://ufcstats.com/event-details/5bd533d50c8e7b8a,http://ufcstats.com/fight-details/e3255c742fff811c,SUB,False,False,966.01,1000.0,989.0031538787241,977.0068461212759
UFC 13: The Ultimate Force,1997-05-30,Lightweight,Guy Mezger,Christophe Leninger,Guy Mezger,U-DEC,2,3:00,http://ufcstats.com/event-details/5bd533d50c8e7b8a,http://ufcstats.com/fight-details/45e49fe8d3d1bfb5,DEC,False,False,1069.2965694037036,980.8195912289367,1083.6006623050503,966.5154983275902
UFC 13: The Ultimate Force,1997-05-30,Lightweight,Jack Nilson,Saeed Hosseini,Jack Nilson,KO/TKOElbows,1,1:23,http://ufcstats.com/event-details/5bd533d50c8e7b8a,http://ufcstats.com/fight-details/0473ef44197be419,KO,False,False,977.955277245029,1000.0,1000.1020404697126,977.8532367753164
UFC 13: The Ultimate Force,1997-05-30,Lightweight,Tito Ortiz,Wes Albritton,Tito Ortiz,KO/TKOPunches,1,0:31,http://ufcstats.com/event-details/5bd533d50c8e7b8a,http://ufcstats.com/fight-details/f3c33d0b7a087eaf,KO,False,False,970.4838393673597,1000.0,993.1594826933878,977.3243566739719
UFC 13: The Ultimate Force,1997-05-30,Lightweight,Enson Inoue,Royce Alger,Enson Inoue,SUBArmbar,1,1:36,http://ufcstats.com/event-details/5bd533d50c8e7b8a,http://ufcstats.com/fight-details/90557b479ce1c2a7,SUB,False,False,1000.0,1000.0,1020.6,979.4
UFC 14: Showdown,1997-07-27,Lightweight,Kevin Jackson,Tony Fryklund,Kevin Jackson,SUBRear Naked Choke,1,0:44,http://ufcstats.com/event-details/dc950d59dc590aca,http://ufcstats.com/fight-details/c92596c3143db25b,SUB,True,False,1000.0,1000.0,1033.99,966.01
UFC 14: Showdown,1997-07-27,Heavyweight,Maurice Smith,Mark Coleman,Maurice Smith,U-DEC,3,3:00,http://ufcstats.com/event-details/dc950d59dc590aca,http://ufcstats.com/fight-details/1a5171802bf3bce6,DEC,True,True,1000.0,1147.0043884325883,1049.5798393575055,1097.4245490750827
UFC 14: Showdown,1997-07-27,Heavyweight,Dan Bobish,Brian Johnston,Dan Bobish,SUBForearm Choke,1,2:10,http://ufcstats.com/event-details/dc950d59dc590aca,http://ufcstats.com/fight-details/3f6c0a76407e1863,SUB,False,False,1000.0,991.0330771543504,1019.9900587372301,971.0430184171203
UFC 14: Showdown,1997-07-27,Heavyweight,Mark Kerr,Dan Bobish,Mark Kerr,SUBOther,1,1:38,http://ufcstats.com/event-details/dc950d59dc590aca,http://ufcstats.com/fight-details/1f561a3e35a9b48a,SUB,True,False,1000.0,1019.9900587372301,1036.3027502609252,983.6873084763049
UFC 14: Showdown,1997-07-27,Lightweight,Kevin Jackson,Todd Butler,Kevin Jackson,KO/TKOPunches,1,1:27,http://ufcstats.com/event-details/dc950d59dc590aca,http://ufcstats.com/fight-details/e0a11799d3446b87,KO,False,False,1033.99,1000.0,1052.2651291544353,981.7248708455649
UFC 14: Showdown,1997-07-27,Lightweight,Joe Moreira,Yuri Vaulin,Joe Moreira,U-DEC,2,3:00,http://ufcstats.com/event-details/dc950d59dc590aca,http://ufcstats.com/fight-details/6158150558be0edf,DEC,False,False,979.6659624795635,1000.0,1001.0503766556217,978.6155858239418
UFC 14: Showdown,1997-07-27,Lightweight,Tony Fryklund,Donnie Chappell,Tony Fryklund,SUBOther - Choke,1,1:31,http://ufcstats.com/event-details/dc950d59dc590aca,http://ufcstats.com/fight-details/1586c14f26880553,SUB,False,False,966.01,1000.0,989.0031538787241,977.0068461212759
UFC 14: Showdown,1997-07-27,Heavyweight,Alex Hunter,Sam Fulton,Alex Hunter,SUBOther,1,2:30,http://ufcstats.com/event-details/dc950d59dc590aca,http://ufcstats.com/fight-details/f373e50e2fab3d5f,SUB,False,False,1000.0,977.8532367753164,1019.0046601470348,958.8485766282816
UFC 14: Showdown,1997-07-27,Heavyweight,Mark Kerr,Moti Horenstein,Mark Kerr,KO/TKOPunches,1,2:22,http://ufcstats.com/event-details/dc950d59dc590aca,http://ufcstats.com/fight-details/f44aa569b4eec404,KO,False,False,1036.3027502609252,983.4865593542143,1053.286285938745,966.5030236763944
UFC 15: Collision Course,1997-10-17,Heavyweight,Alex Hunter,Harry Moskowitz,Alex Hunter,S-DEC,1,12:00,http://ufcstats.com/event-details/07a18ae55dfc3cd9,http://ufcstats.com/fight-details/c99e302777049f2d,DEC,False,False,1019.0046601470348,1000.0,1037.7320923236873,981.2725678233475
UFC 15: Collision Course,1997-10-17,Heavyweight,Dwayne Cason,Houston Dorr,Dwayne Cason,KO/TKOPunches,1,3:43,http://ufcstats.com/event-details/07a18ae55dfc3cd9,http://ufcstats.com/fight-details/da77ead135cb4f17,KO,False,False,1000.0,1000.0,1020.6,979.4
UFC 15: Collision Course,1997-10-17,Heavyweight,Mark Kerr,Greg Stott,Mark Kerr,KO/TKOKnee,1,0:17,http://ufcstats.com/event-details/07a18ae55dfc3cd9,http://ufcstats.com/fight-details/6603f1d60bfeefa9,KO,False,False,1053.286285938745,1000.0,1070.2860746466768,983.0002112920682
UFC 15: Collision Course,1997-10-17,Heavyweight,Dave Beneteau,Carlos Barreto,Dave Beneteau,U-DEC,2,3:00,http://ufcstats.com/event-details/07a18ae55dfc3cd9,http://ufcstats.com/fight-details/3bd789bcfb12368d,DEC,False,False,974.8689874822642,1000.0,996.5825836004951,978.286403881769
UFC 15: Collision Course,1997-10-17,Heavyweight,Randy Couture,Vitor Belfort,Randy Couture,KO/TKOPunches,1,8:16,http://ufcstats.com/event-details/07a18ae55dfc3cd9,http://ufcstats.com/fight-details/b5e49b35bc25c5a9,KO,False,False,1052.2651291544353,1063.610504794476,1073.8854435767234,1041.9901903721877
UFC 15: Collision Course,1997-10-17,Heavyweight,Mark Kerr,Dwayne Cason,Mark Kerr,SUBRear Naked Choke,1,0:53,http://ufcstats.com/event-details/07a18ae55dfc3cd9,http://ufcstats.com/fight-details/1c1f8f281b2065e0,SUB,True,False,1070.2860746466768,1020.6,1098.7236267990015,992.1624478476753
UFC 15: Collision Course,1997-10-17,Heavyweight,Maurice Smith,David Abbott,Maurice Smith,SUBOther,1,8:08,http://ufcstats.com/event-details/07a18ae55dfc3cd9,http://ufcstats.com/fight-details/b3cafb4e6e1b2ad0,SUB,True,True,1049.5798393575055,1012.0022935248015,1079.3380291650187,982.2441037172885
UFC - Ultimate Japan,1997-12-21,Heavyweight,Randy Couture,Maurice Smith,Randy Couture,M-DEC,3,3:00,http://ufcstats.com/event-details/29f935654825331b,http://ufcstats.com/fight-details/748657d9ba9d7c71,DEC,True,True,1073.8854435767234,1079.3380291650187,1107.4946760381558,1045.7287967035863
UFC - Ultimate Japan,1997-12-21,Heavyweight,Kazushi Sakuraba,Marcus Silveira,Kazushi Sakuraba,SUBArmbar,1,3:44,http://ufcstats.com/event-details/29f935654825331b,http://ufcstats.com/fight-details/ec1bda9a4c2aab42,SUB,True,False,1000.0,1000.0,1033.99,966.01
UFC - Ultimate Japan,1997-12-21,Heavyweight,Vitor Belfort,Joe Charles,Vitor Belfort,SUBArmbar,1,4:03,http://ufcstats.com/event-details/29f935654825331b,http://ufcstats.com/fight-details/5c3542260741c6bc,SUB,False,False,1041.9901903721877,1022.0778522073877,1061.285800564245,1002.7822420153304
UFC - Ultimate Japan,1997-12-21,Lightweight,Frank Shamrock,Kevin Jackson,Frank Shamrock,SUBArmbar,1,0:16,http://ufcstats.com/event-details/29f935654825331b,http://ufcstats.com/fight-details/e0c636beed345e1d,SUB,True,False,1000.0,1052.2651291544353,1040.0857976093478,1012.1793315450875
UFC - Ultimate Japan,1997-12-21,Heavyweight,Kazushi Sakuraba,Marcus Silveira,Draw,Overturned,1,1:51,http://ufcstats.com/event-details/29f935654825331b,http://ufcstats.com/fight-details/2750ac5854e8b28b,DEC,False,False,1033.99,966.01,1023.6501,956.3498999999999
UFC - Ultimate Japan,1997-12-21,Heavyweight,David Abbott,Yoji Anjo,David Abbott,U-DEC,2,3:00,http://ufcstats.com/event-details/29f935654825331b,http://ufcstats.com/fight-details/764e492b55c0ec40,DEC,False,False,982.2441037172885,1000.0,1003.4519516791881,978.7921520381003
UFC - Ultimate Japan,1997-12-21,Heavyweight,Tra Telligman,Brad Kohler,Tra Telligman,SUBArmbar,1,10:05,http://ufcstats.com/event-details/29f935654825331b,http://ufcstats.com/fight-details/0e0629a1503125a6,SUB,False,False,980.9411904875362,1000.0,1002.877148475257,978.0640420122793
UFC 16: Battle in the Bayou,1998-03-13,Lightweight,Laverne Clark,Josh Stuart,Laverne Clark,KO/TKO,1,1:15,http://ufcstats.com/event-details/749685d24e2cac50,http://ufcstats.com/fight-details/b80872821bc4f6ba,KO,False,False,1000.0,1000.0,1020.6,979.4
UFC 16: Battle in the Bayou,1998-03-13,Lightweight,Chris Brennan,Courtney Turner,Chris Brennan,SUBArmbar,1,1:20,http://ufcstats.com/event-details/749685d24e2cac50,http://ufcstats.com/fight-details/4bce0ce561a65288,SUB,False,False,1000.0,1000.0,1020.6,979.4
UFC 16: Battle in the Bayou,1998-03-13,Lightweight,Mikey Burnett,Eugenio Tadeu,Mikey Burnett,KO/TKOPunches,1,9:45,http://ufcstats.com/event-details/749685d24e2cac50,http://ufcstats.com/fight-details/a3a328ca117184df,KO,False,False,1000.0,1000.0,1020.6,979.4
UFC 16: Battle in the Bayou,1998-03-13,Lightweight,Pat Miletich,Townsend Saunders,Pat Miletich,S-DEC,2,3:00,http://ufcstats.com/event-details/749685d24e2cac50,http://ufcstats.com/fight-details/43885ee6cc5ed241,DEC,False,False,1000.0,1000.0,1020.0,980.0
UFC 16: Battle in the Bayou,1998-03-13,Middleweight,Jerry Bohlander,Kevin Jackson,Jerry Bohlander,SUBArmbar,1,10:23,http://ufcstats.com/event-details/749685d24e2cac50,http://ufcstats.com/fight-details/db936df21e61209e,SUB,False,False,1058.3189871459963,1012.1793315450875,1075.930055344384,994.5682633466997
